category,cardName,hue,rgb,lightness,hue2
Husband,marriage-is-journey-valentines-day-card,41.03063719614517,"[233.24854420328217, 220.3713605082054, 192.4291953414505]",83.46622344014365,41.07194153635659
Mother,wishes-for-mom-christmas-card-root-499sx8091,41.03968449783343,"[196.05655068929946, 180.64953577792366, 147.27300009378223]",67.31951976138856,41.05056144134999
Grandson,beach-chairs-and-sun-anniversary-card-for-grandson,41.04326348185758,"[213.90820219360992, 196.61909871244634, 159.1747734859323]",73.15352464304749,41.047300829441674
Girl,triple-great-bat-mitzvah-congratulations-card-root-359jwr1033,41.056967292100225,"[233.75805498078628, 201.75938516109963, 133.49453148093409]",72.01031107092555,40.851259539227854
Mother,butterfly-es-spanish-birthday-card,41.0886295057426,"[240.36955835962146, 233.95, 220.08312302839116]",90.28483948784559,41.0132487404366
Sister,poinsettias-spanishlanguage-christmas-card-for-sister-and-family-root-499nxs4955,41.09012439282472,"[238.9383853899983, 226.02594299368494, 197.9679126130739]",85.66790156922984,41.09012439282472
Girl,15-years-ago-spanish-quinceaera-card,41.102710676747336,"[236.0857740585774, 232.9691422594142, 226.17573221757323]",90.63951103453934,41.130462317922635
Mother,make-a-wish-cake-birthday-card-for-mom-root-599fbd4000,41.122052175387616,"[236.70455075845973, 217.55845974329054, 176.1852975495916]",80.95879378589241,41.01818181818182
Father,youre-magnificent-spanish-fathers-card,41.146167548222266,"[221.7270699058007, 192.72087258304413, 130.14799206742688]",68.99511019082894,40.995966759602624
Mother,flowers-stepmom-dads-wife-mothers-day-card,41.14679523025064,"[236.1958581958582, 233.76330876330877, 228.45431145431147]",91.10787640199403,41.14679523025064
Mother,youre-a-beautiful-person-birthday-card-for-mom-root-699fbd2473,41.151897542141405,"[143.3235607675906, 129.82915778251598, 100.46881663113007]",47.802426940925635,41.106778364460666
Father,how-to-fart-like-a-dad-funny-fathers-day-card,41.152466556948134,"[242.9265487685798, 238.95595096018226, 228.40729087555604]",92.41839993022272,43.591732424677105
Wife,embossed-purple-flower-mothers-day-card-for-wife,41.172504214271825,"[246.67477203647417, 245.50490998363338, 242.93418283843815]",96.00175585782594,41.23511579210538
Father,beer-in-hand-illustrations-funny-fathers-day-card,41.18559226361635,"[245.14961433756807, 240.14008620689654, 229.17400181488205]",93.00463061812746,41.18559226361635
Mother,rose-garden-shadowbox-mothers-day-card,41.238592778733185,"[233.12659633536924, 231.36183601702757, 227.51027207107163]",90.3209545894982,41.146811665842655
Mother,butterfly-spanishlanguage-1st-mothers-day-card,41.26210232886052,"[234.95600739371534, 194.17005545286506, 102.61540357362908]",66.19047273869498,41.50864477104951
Any+Man,ocean-sunset-sympathy-card,41.31445788674732,"[197.26069301570115, 174.83351380617216, 125.65998917162968]",63.31778082104525,41.20645915014763
Son,for-our-son-thanksgiving-card-root-299th6224,41.32826105268107,"[223.96705041683208, 161.8454413126902, 23.95275903136165]",48.6117273427831,41.36484887939727
Father,our-king-spanishlanguage-fathers-day-card-with-removable-crown-with-light-root-899ftv9983,41.33161413439408,"[22.991116751269036, 39.955019740552736, 71.92061477721376]",18.610143436957408,219.1979435632608
Wife,my-partner-for-life-spanishlanguage-love-card-for-her-root-399lfs1026,41.3615097183408,"[230.8188469417618, 197.61574480538485, 124.27172958735733]",69.62560324100376,41.30229913629602
Any+Woman,family-like-you-is-a-wonderful-gift-birthday-card-root-599fbd2402,41.3823996624137,"[245.53959255978742, 222.5943312666076, 163.46607617360496]",80.197189947724,43.22582316184802
Father,steak-and-grill-illustrations-fathers-day-card,41.396448173798134,"[244.3513974096796, 239.4480799818223, 228.53726425812314]",92.7232669936868,41.396448173798134
Wife,youre-best-part-life-anniversary-card,41.40246704559205,"[242.83407051687098, 236.3552382155946, 221.93377985593327]",91.13095105349105,41.40074009577711
Son,modern-geometric-gold-heart-valentines-day-card-for-son-root-459vee4902,41.421366128716016,"[223.21343299076094, 213.67009239074017, 192.35523720543964]",81.48405297964717,41.4441375644644
Father,hawaiian-shirt-penguin-fathers-day-card,41.4448009712948,"[238.0586011342155, 237.02355678348118, 234.7110658717464]",92.69993470705136,41.44824290864849
Any+Woman,to-my-dear-friend-frenchlanguage-birthday-card-root-799ldq1034,41.447884866982335,"[222.73903133903133, 22.613675213675215, 97.88034188034187]",48.10837383386403,337.4341438414669
Grandson,love-all-year-long-easter-card-from-grandparents-root-399e5429,41.523141713171384,"[250.59536613272311, 238.12162471395882, 210.37053775743706]",90.38547135101179,41.393966976234886
Father,great-outdoors-fathers-day-card-for-fatherinlaw,41.55711552418024,"[231.7020004124562, 205.05609404000825, 141.39142091152814]",73.15557280862437,42.297152878634265
Father,like-a-cowboy-fathers-day-card-root-369zfd4015,41.59920246783538,"[251.20523685354195, 249.42188179052584, 237.11386353759235]",95.74884321394791,52.406609250792044
Son,mickey-mouse-so-proud-fathers-day-card-for-son,41.642438448532154,"[232.15863141524105, 206.7289693199491, 149.04778736038458]",74.74635662267168,41.64162880224822
Father,hunters-in-field--birthday-card,41.65220216271406,"[243.39894894894894, 188.98528528528527, 65.45825825825825]",60.56023670729552,41.65220216271406
Any+Woman,happy-banner-mothers-day-card-root-699msi3746,41.65338645419239,"[228.37921799678628, 206.03267273701124, 193.16711301553295]",82.65614333574888,21.922392418734105
Father,a-good-year-to-you-rosh-hashanah-card-for-dad-root-299j4046,41.67450079519349,"[246.53534757464888, 241.24129588103386, 234.2424761005547]",94.27016150494188,34.16038211362598
Grandfather,leaves-spanish-fathers-day-card-for-grandfather,41.8483316481296,"[238.3390243902439, 236.7663763066202, 235.2294425087108]",92.85656213704992,29.655442881953906
Mother,balloons-mothers-day-card,41.88049792531138,"[246.67728627091452, 245.82718313087327, 243.90144396057758]",96.19190788852787,41.624969036413
Mother,baroque-flowers-spanishlanguage-mothers-day-card,41.888754278984145,"[239.39990890457756, 211.4135732179458, 144.63083580050102]",75.30014602060366,42.28134890214862
Father,snoopy-youre-appreciated-fathers-day-card,41.898580287061655,"[251.8719046732452, 188.48166077080617, 41.754980450567864]",57.57389904388491,41.898580287061655
Any+Woman,panda-mothers-day-sound-card-with-motion-root-899mej1083,41.933746099844,"[157.7355142777932, 122.44219573052398, 47.80759634044912]",40.30257070945928,40.73647575092683
Any+Woman,simply-gorgeous-birthday-card-root-999lad7093,41.9908358637745,"[234.900910205926, 232.7815505777548, 227.82977212575042]",90.73150633954441,42.01681592857347
Wife,gold-butterfly-anniversary-card-for-wife-root-559avy2207,42.00664055848798,"[244.56322393822393, 240.67326254826256, 230.84990347490347]",93.2182602770838,42.98022101780815
Daughter,youve-given-me-so-much-happiness-birthday-card-for-daughter-root-499fbd1278,42.02920907883924,"[252.01215066828675, 241.19846091535035, 218.01498582422033]",92.16218362598178,40.915426678897816
Father,fish-plaque-fathers-day-card,42.07586722708551,"[227.0811072396438, 210.5269066976384, 171.67440960123886]",78.1873562433103,42.073430201480605
Mother,flowers-thankful-for-you-mothers-day-card,42.08470330358543,"[242.77040755348392, 237.31433010637028, 224.47531970837815]",91.61680926703177,42.10641842234203
Girl,inspired-words-spanishlanguage-religious-quinceaera-card-root-399bih1670,42.12386718309325,"[243.65519902257088, 238.15767474760466, 231.3992669281718]",93.14793450014562,33.08638347884492
Granddaughter,a-goldenbright-day-birthday-card-for-granddaughter-root-599fbd1393,42.190597117625366,"[243.76313752472691, 238.50993377483445, 234.37172099423756]",93.75193304293421,26.43826583878231
Father,dad-valentine-card-with-banner-and-foil,42.20924562039686,"[216.53636363636363, 204.45636363636365, 174.30242424242425]",76.63505644682115,42.83844674683583
Granddaughter,flowers-and-stripes-birthday-card-for-granddaughter-root-599fbd4126,42.22430302209696,"[243.50943396226415, 237.98519333276926, 233.5429393349691]",93.5396810386732,26.74312783333614
Sister,grateful-for-what-we-share-birthday-card-for-sister-root-599quf8000,42.24182914551104,"[203.3668674698795, 180.1087951807229, 124.76253012048193]",64.33909756673754,42.24672601530313
Father,best-dad-award-spanish-fathers-day-card,42.246998284729465,"[127.98973657201505, 36.37222032158741, 45.529592884023266]",32.22783468502009,354.00286783321764
Girl,colorful-flowers-money-holder-bat-mitzvah-card-root-299jwr1147,42.25841216620811,"[225.25111536010198, 193.3406628425749, 164.993626513703]",76.51857683800097,28.2259053985446
Father,youre-special-spanish-fathers-day-card,42.25859340961727,"[219.62580526412663, 200.3493465856801, 154.65893613105098]",73.38916497944659,42.19727168416132
Girl,sweet-and-sequined-16-birthday-card-root-699lad1741,42.27660720797336,"[199.03172504957038, 171.99504296100463, 107.70698391716238]",60.144844895437785,42.237004943030904
Wife,all-my-love-valentines-day-card-for-wife-root-699iav1865,42.318969551001416,"[200.5051766639277, 166.59276910435497, 86.82366474938372]",56.338988512414,42.10136002498004
Brother,box-of-donuts-funny-pop-up-birthday-card-for-brother-root-459man3032,42.32435026687412,"[234.71732283464567, 229.3286089238845, 216.4758530183727]",88.46925016725851,42.275395683453226
Boy,the-torah-is-written-on-your-heart-money-holder-bar-mitzvah-card-root-299jwr1130,42.34546304043114,"[247.73253076871342, 240.81491694128724, 230.79420270361155]",93.8287712690833,35.495997712978784
Any+Man,dogs-face-funny-fathers-day-card-from-dog,42.34998924268504,"[201.58591940713293, 176.08406669754515, 115.8772579898101]",62.24768184253785,42.14753168148287
Any+Man,gilded-flowers-sympathy-card,42.371348388128695,"[80.82672233820459, 67.9544885177453, 36.881002087682674]",23.07994596586025,42.42527315914489
Wife,my-promise-for-you-christmas-card-for-wife-root-899xxo9993,42.381324755185105,"[230.63574097135742, 217.05790784557908, 190.85429638854296]",82.64510536468634,39.52135735416112
Father,when-god-created-fathers-religious-fathers-day-card,42.38759067963762,"[228.07799808886764, 212.54873387482084, 175.23494983277592]",79.08097018071443,42.367484776289466
Wife,pink-heart-with-swirls-anniversary-card-for-wife,42.403571557676344,"[239.55759832441237, 233.89923202234118, 220.3355829648592]",90.1751335861317,42.33785730716618
Uncle,embossed-turkey-thanksgiving-card-for-uncle-root-299th6373,42.40924121395228,"[239.03531710249473, 228.92906522392545, 204.63059813645927]",86.99331671352041,42.37523424293122
Grandfather,bunny-love-fathers-day-card-with-button-for-grandfather-root-459fkd2105,42.431522764719894,"[239.29573657697506, 234.18650939918908, 221.84666420936233]",90.42007858555635,42.431522764719894
Boy,a-celebration-of-your-awesomeness-bar-mitzvah-card-root-399jwr1004,42.44856119993543,"[144.05300681959082, 127.03859268443894, 85.90561066336019]",45.08992499665707,42.443498495336755
Daughter,loved-like-a-daughter-birthday-card-root-399fbd4170,42.44867375992803,"[250.9511423776946, 134.60397573254164, 6.048728540080031]",50.39213155250483,31.495462664823297
Wife,ampersand-with-you-and-me-flags-anniversary-card,42.4986741628833,"[224.44097880406687, 191.63019128037223, 111.95726348440462]",65.96043966440618,42.49837991368732
Mother,love-and-thanks-birthday-card-for-mom-from-both-of-us-root-499fbd4084,42.51755358982875,"[189.34298890330018, 159.2998991209108, 86.1226401498775]",54.01286844179955,42.53653074502336
Daughter,modern-flowers-pickatitle-1st-mothers-day-card-root-399moa2431,42.53918907084685,"[239.64950181581153, 232.15513548747555, 214.03464009684328]",88.95767488483429,42.445270068853155
Grandson,mortarboard-and-books-graduation-card-for-grandson,42.56014926489179,"[235.58064076346284, 224.4552147239264, 197.29775051124744]",84.8781159362177,42.56334466978869
Granddaughter,modern-flowers-pickatitle-1st-mothers-day-card-root-399moa2431,42.58704178443872,"[239.29722479185938, 231.92608695652174, 213.94791859389454]",88.87159674230469,42.55304241203395
Mother,funny-dog-high-five-mothers-day-card-root-599moa3122,42.59078799984883,"[199.28717523493643, 28.197346600331674, 90.78385848535102]",44.604808202993745,338.05135031655743
Brother,proud-of-you-brother-valentines-day-card,42.59081237573682,"[248.43744668751776, 242.4987205004265, 228.01450099516634]",93.4219505260165,42.5527827085726
Any+Man,youve-made-a-in-my-life-birthday-card,42.61648882022293,"[178.96853007568717, 118.85141415482671, 21.681715575620768]",39.34318542182508,37.067200663218316
Father,how-to-give-good-advice-funny-fathers-day-card,42.626889019246356,"[244.92850114791736, 239.88575489231442, 228.84027550016398]",92.89583855844731,41.193403053839695
Son,a-simple-wish-for-my-son-spanishlanguage-funny-birthday-card-root-359bib1061,42.64410698985227,"[248.44598736473384, 99.8001501219741, 17.692062300619252]",52.183931306931974,21.34951883445742
Any+Woman,heres-to-a-brand-new-year-birthday-card-root-529hbd2217,42.68017353983101,"[212.2688853671421, 153.49269237541822, 7.164817749603803]",43.02621629740115,42.80594031865081
Mother,so-much-good-because-of-you-mothers-day-card-root-799moa2993,42.695942501333434,"[222.16744581385464, 166.72871511545546, 30.010199745006375]",49.44659716840413,42.689573721762436
Niece,modern-flowers-pickatitle-1st-mothers-day-card-root-399moa2431,42.69697920238102,"[239.75949957987115, 232.2334049108393, 214.08197180468676]",88.9885238008937,42.41397364670298
Mother,your-love-is-a-gift-mom-valentines-day-card-from-both-root-599vee2466,42.70681342518451,"[196.49225825299445, 166.0968448729185, 92.19924043236927]",56.60617621281642,42.51345256936372
Grandfather,two-bunnies-grandpa-easter-card-from-kid,42.73556367221643,"[237.1600741656366, 233.89451998351873, 226.18417799752783]",90.85181414964008,42.14876963792996
Grandson,grandpas-love-is-blessing-sympathy-card,42.759873669743335,"[163.69417808219177, 131.87037671232878, 52.547260273972604]",42.40028203062046,42.82068347152511
Wife,layered-flowers-anniversary-card-for-wife,42.781718285315094,"[238.28818193115447, 232.95824530881075, 219.892257984342]",89.839301944215,42.61592088197146
Grandson,huggable-snuggable-pop-up-birthday-card-for-grandson-root-359hkb4707,42.801947779363644,"[241.18420721740225, 233.3182446875393, 212.6830126996102]",88.99357253274755,43.44077292980987
Granddaughter,grandpas-love-is-blessing-sympathy-card,42.80203857608456,"[164.52113664269427, 132.40185932292582, 52.802490791089284]",42.612475967408535,42.7499105051279
Any+Woman,defined-your-actions-mothers-day-card,42.81126097171106,"[240.3877817706632, 232.11826200588044, 211.58150931068278]",88.62142962379333,42.77558519324987
Mother,jill-scott-mama-because-of-you-musical-mothers-day-card-from-us-root-599mmm9456,42.82793389972923,"[250.677564364528, 240.3187576624438, 215.39231712300776]",91.38625127206585,42.385601612174675
